Txn Date,Value Date,Narration,Chq/Ref No,Withdrawal Amt.,Deposit Amt.,Closing Balance
06/06/25,06/06/25,NEFT-ACTFIBER-5063-RTGS,demo:family:67,"1,456.92",,"287,977.66"
07/06/25,07/06/25,UPI/SWIGGY/729260/PAYMENT,demo:family:514,688.75,,"287,288.91"
08/06/25,08/06/25,NACH-SIP KUVERA-4469-MF,demo:family:211,"15,000.00",,"272,288.91"
08/06/25,08/06/25,ACH-D- NETFLIX ENTERTAINMENT SERVICES,demo:family:5,649.00,,"271,639.91"
11/06/25,11/06/25,POS 9207XXXX7788 CULT.FIT BENGALURU,demo:family:103,"2,499.00",,"269,140.91"
11/06/25,11/06/25,UPI/TATAPOWERDL/268194/PAYMENT,demo:family:247,"4,313.21",,"264,827.70"
12/06/25,12/06/25,POS 9207XXXX1102 AMAZON.IN CHENNAI,demo:family:469,"1,518.64",,"263,309.06"
13/06/25,13/06/25,POS 9207XXXX1102 ZOMATO LTD HYDERABAD,demo:family:645,247.70,,"263,061.36"
14/06/25,14/06/25,POS 9207XXXX1102 AMAZON.IN HYDERABAD,demo:family:592,"2,060.85",,"261,000.51"
14/06/25,14/06/25,POS 9207XXXX1102 INDIAN OIL DELHI,demo:family:720,"1,430.00",,"259,570.51"
16/06/25,16/06/25,NACH-ICICI BANK LOAN-8266,demo:family:193,"18,500.00",,"241,070.51"
16/06/25,16/06/25,POS 9207XXXX7788 AIRTEL.IN GURGAON,demo:family:85,999.00,,"240,071.51"
17/06/25,17/06/25,UPI/PRIYA9356@OKAXIS/252747/PAYMENT,demo:family:544,950.00,,"239,121.51"
18/06/25,18/06/25,IMPS-P2A-203075-ROHIT SHARMA,demo:family:633,550.00,,"238,571.51"
19/06/25,19/06/25,UPI/ARJUN7687@OKHDFCBANK/368301/PAYMENT,demo:family:361,550.00,,"238,021.51"
20/06/25,20/06/25,POS 9207XXXX1102 SWIGGY BUNDL TECH BENGALURU,demo:family:637,700.00,,"237,321.51"
21/06/25,21/06/25,UPI/AMAZONPAY/227869/PAYMENT,demo:family:296,"1,311.54",,"236,009.97"
21/06/25,21/06/25,POS 9207XXXX1102 UBER INDIA SYSTEMS MUMBAI,demo:family:608,195.15,,"235,814.82"
21/06/25,21/06/25,UPI/MEGHA3878@YBL/613495/PAYMENT,demo:family:644,950.00,,"234,864.82"
22/06/25,22/06/25,POS 9207XXXX1102 SWIGGY BUNDL TECH HYDERABAD,demo:family:627,447.76,,"234,417.06"
23/06/25,23/06/25,UPI/PRIYA5009@OKAXIS/245648/PAYMENT,demo:family:286,"1,050.00",,"233,367.06"
24/06/25,24/06/25,AUTOPAY CARD PAYMENT 253974,demo:family:229,"24,938.57",,"208,428.49"
24/06/25,24/06/25,UPI/MEGHA4449@YBL/710650/PAYMENT,demo:family:316,"1,250.00",,"207,178.49"
24/06/25,24/06/25,UPI/UBERINDIA/943549/PAYMENT,demo:family:356,383.80,,"206,794.69"
24/06/25,24/06/25,POS 9207XXXX1102 SWIGGY BUNDL TECH PUNE,demo:family:714,700.00,,"206,094.69"
25/06/25,25/06/25,NEFT-AMAZONSELLER-5435-RTGS,demo:family:579,"1,720.96",,"204,373.73"
25/06/25,25/06/25,UPI/SWIGGYUPI/317398/PAY,demo:family:750,386.63,,"203,987.10"
26/06/25,26/06/25,POS 9207XXXX7788 SONYLIV.COM MUMBAI,demo:family:29,299.00,,"203,688.10"
26/06/25,26/06/25,UPI/PRIYA6704@OKAXIS/215884/PAYMENT,demo:family:649,600.00,,"203,088.10"
27/06/25,27/06/25,UPI/SWIGGY/676493/PAYMENT,demo:family:491,467.45,,"202,620.65"
27/06/25,27/06/25,POS 9207XXXX1102 ZOMATO LTD CHENNAI,demo:family:661,750.00,,"201,870.65"
27/06/25,27/06/25,UPI/ARJUN2046@OKHDFCBANK/522942/PAYMENT,demo:family:769,"2,000.00",,"199,870.65"
28/06/25,28/06/25,UPI/ZOMATO/516819/PAYMENT,demo:family:429,305.38,,"199,565.27"
29/06/25,29/06/25,POS 9207XXXX7788 SWIGGY ONE BENGALURU,demo:family:121,99.00,,"199,466.27"
29/06/25,29/06/25,POS 9207XXXX1102 SWIGGY BUNDL TECH HYDERABAD,demo:family:474,277.31,,"199,188.96"
01/07/25,01/07/25,NEFT-VIJAY MEHTA-6116-RENT,demo:family:140,"32,000.00",,"167,188.96"
01/07/25,01/07/25,SALARY GLOBEX CONSULTING PVT LTD 310554,demo:family:158,,"185,000.00","352,188.96"
01/07/25,01/07/25,POS 9207XXXX1102 UBER INDIA SYSTEMS CHENNAI,demo:family:304,469.45,,"351,719.51"
02/07/25,02/07/25,POS 9207XXXX1102 SWIGGY BUNDL TECH BENGALURU,demo:family:550,317.62,,"351,401.89"
02/07/25,02/07/25,UPI/ZOMATO/662811/PAYMENT,demo:family:555,512.38,,"350,889.51"
02/07/25,02/07/25,UPI/ACTFIBERNET/664298/PAYMENT,demo:family:68,"1,456.92",,"349,432.59"
03/07/25,03/07/25,UPI/ARJUN4144@OKHDFCBANK/185936/PAYMENT,demo:family:391,650.00,,"348,782.59"
03/07/25,03/07/25,ATM CASH 354349 HYDERABAD,demo:family:705,"3,500.00",,"345,282.59"
03/07/25,03/07/25,UPI/SWIGGY/620606/PAYMENT,demo:family:753,436.42,,"344,846.17"
05/07/25,05/07/25,POS 9207XXXX1102 UBER INDIA SYSTEMS HYDERABAD,demo:family:476,236.23,,"344,609.94"
05/07/25,05/07/25,UPI/PRIYA8603@OKAXIS/942037/PAYMENT,demo:family:773,"1,850.00",,"342,759.94"
06/07/25,06/07/25,ACH-D- SBILOAN HOME EMI 118047,demo:family:176,"42,000.00",,"300,759.94"
06/07/25,06/07/25,POS 9207XXXX1102 SWIGGY BUNDL TECH CHENNAI,demo:family:405,355.21,,"300,404.73"
07/07/25,07/07/25,UPI/SWIGGYUPI/753519/PAY,demo:family:707,313.88,,"300,090.85"
07/07/25,07/07/25,UPI/MEGHA4458@YBL/962919/PAYMENT,demo:family:762,750.00,,"299,340.85"
08/07/25,08/07/25,UPI/ARJUN9754@OKHDFCBANK/925273/PAYMENT,demo:family:394,"1,900.00",,"297,440.85"
08/07/25,08/07/25,UPI/ZEE5SUB/727478/PAYMENT,demo:family:48,199.00,,"297,241.85"
09/07/25,09/07/25,ACH-D- KUVERA AXIS BLUECHIP SIP,demo:family:212,"15,000.00",,"282,241.85"
09/07/25,09/07/25,NEFT-NETFLIXENT-9636-RTGS,demo:family:6,649.00,,"281,592.85"
09/07/25,09/07/25,UPI/UBERINDIA/939521/PAYMENT,demo:family:756,379.43,,"281,213.42"
11/07/25,11/07/25,TATA POWER BILL 495112,demo:family:248,"4,769.75",,"276,443.67"
12/07/25,12/07/25,UPI/CULTFIT/818165/PAYMENT,demo:family:104,"2,499.00",,"273,944.67"
12/07/25,12/07/25,UPI/AMAZONPAY/362843/PAYMENT,demo:family:640,"1,812.34",,"272,132.33"
12/07/25,12/07/25,POS 9207XXXX1102 SWIGGY BUNDL TECH HYDERABAD,demo:family:677,440.48,,"271,691.85"
13/07/25,13/07/25,UPI/MEGHA8659@YBL/869206/PAYMENT,demo:family:599,450.00,,"271,241.85"
13/07/25,13/07/25,POS 9207XXXX1102 AMAZON.IN PUNE,demo:family:674,"1,065.54",,"270,176.31"
13/07/25,13/07/25,UPI/SWIGGYUPI/858602/PAY,demo:family:684,320.89,,"269,855.42"
15/07/25,15/07/25,UPI/SWIGGY/286470/PAYMENT,demo:family:775,490.17,,"269,365.25"
16/07/25,16/07/25,ACH-D- ICICILOAN CAR EMI 512507,demo:family:194,"18,500.00",,"250,865.25"
16/07/25,16/07/25,UPI/SWIGGYUPI/131232/PAY,demo:family:369,333.51,,"250,531.74"
17/07/25,17/07/25,POS 9207XXXX7788 HOTSTAR.COM MUMBAI,demo:family:20,299.00,,"250,232.74"
17/07/25,17/07/25,UPI/AIRTELPOSTPAID/223634/PAYMENT,demo:family:86,999.00,,"249,233.74"
18/07/25,18/07/25,POS 9207XXXX1102 UBER INDIA SYSTEMS PUNE,demo:family:271,600.00,,"248,633.74"
21/07/25,21/07/25,UPI/ARJUN2266@OKHDFCBANK/193986/PAYMENT,demo:family:665,600.00,,"248,033.74"
22/07/25,22/07/25,POS 9207XXXX1102 SWIGGY BUNDL TECH HYDERABAD,demo:family:442,442.91,,"247,590.83"
22/07/25,22/07/25,POS 9207XXXX1102 UBER INDIA SYSTEMS MUMBAI,demo:family:641,490.07,,"247,100.76"
23/07/25,23/07/25,IMPS-P2A-929066-ROHIT SHARMA,demo:family:428,800.00,,"246,300.76"
24/07/25,24/07/25,CC PAYMENT AUTOPAY AXIS 9030,demo:family:230,"60,617.91",,"185,682.85"
24/07/25,24/07/25,UPI/SONYLIVSUB/720222/PAYMENT,demo:family:30,299.00,,"185,383.85"
25/07/25,25/07/25,UPI/SWIGGYUPI/318940/PAY,demo:family:375,281.03,,"185,102.82"
26/07/25,26/07/25,UPI/UBERINDIA/277936/PAYMENT,demo:family:670,175.20,,"184,927.62"
28/07/25,28/07/25,UPI/SWIGGYUPI/674591/PAY,demo:family:360,415.65,,"184,511.97"
29/07/25,29/07/25,UPI/SWIGGYONE/342570/PAYMENT,demo:family:122,99.00,,"184,412.97"
29/07/25,29/07/25,UPI/UBERINDIA/857773/PAYMENT,demo:family:338,142.09,,"184,270.88"
29/07/25,29/07/25,POS 9207XXXX1102 INDIAN OIL PUNE,demo:family:619,"1,270.00",,"183,000.88"
29/07/25,29/07/25,UPI/UBERINDIA/810439/PAYMENT,demo:family:771,162.97,,"182,837.91"
30/07/25,30/07/25,UPI/SWIGGY/901517/PAYMENT,demo:family:311,299.83,,"182,538.08"
30/07/25,30/07/25,UPI/ARJUN4341@OKHDFCBANK/663341/PAYMENT,demo:family:368,650.00,,"181,888.08"
30/07/25,30/07/25,POS 9207XXXX1102 UBER INDIA SYSTEMS BENGALURU,demo:family:611,275.55,,"181,612.53"
01/08/25,01/08/25,NEFT-GLOBEX CONSULTING-8503-SALARY,demo:family:159,,"185,000.00","366,612.53"
01/08/25,01/08/25,POS 9207XXXX1102 UBER INDIA SYSTEMS HYDERABAD,demo:family:709,215.95,,"366,396.58"
02/08/25,02/08/25,ATM CASH 662411 GURGAON,demo:family:523,"2,500.00",,"363,896.58"
02/08/25,02/08/25,UPI/ZOMATO/684501/PAYMENT,demo:family:610,386.61,,"363,509.97"
03/08/25,03/08/25,IMPS-P2A-782834-VIJAY MEHTA RENT,demo:family:141,"32,000.00",,"331,509.97"
03/08/25,03/08/25,POS 9207XXXX1102 INDIAN OIL DELHI,demo:family:618,"1,290.00",,"330,219.97"
03/08/25,03/08/25,POS 9207XXXX1102 AMAZON.IN BENGALURU,demo:family:621,"4,331.74",,"325,888.23"
05/08/25,05/08/25,EMI SBI HOME LOAN 294727,demo:family:177,"42,000.00",,"283,888.23"
05/08/25,05/08/25,POS 9207XXXX1102 UBER INDIA SYSTEMS MUMBAI,demo:family:362,192.94,,"283,695.29"
06/08/25,06/08/25,NACH-SIP KUVERA-6015-MF,demo:family:213,"15,000.00",,"268,695.29"
06/08/25,06/08/25,ACH-D- ATRIA CONVERGENCE TECHNOLOGIES,demo:family:69,"1,456.92",,"267,238.37"
07/08/25,07/08/25,ACH-D- ZEE ENTERTAINMENT ENTERPRISES,demo:family:49,199.00,,"267,039.37"
07/08/25,07/08/25,UPI/UBERINDIA/527608/PAYMENT,demo:family:563,508.64,,"266,530.73"
07/08/25,07/08/25,UPI/MEGHA9556@YBL/376195/PAYMENT,demo:family:655,"1,050.00",,"265,480.73"
07/08/25,07/08/25,POS 9207XXXX7788 NETFLIX.COM MUMBAI,demo:family:7,649.00,,"264,831.73"
08/08/25,08/08/25,POS 9207XXXX1102 UBER INDIA SYSTEMS GURGAON,demo:family:347,416.55,,"264,415.18"
08/08/25,08/08/25,UPI/SWIGGY/707304/PAYMENT,demo:family:547,700.00,,"263,715.18"
09/08/25,09/08/25,UPI/UBERINDIA/167022/PAYMENT,demo:family:475,174.39,,"263,540.79"
09/08/25,09/08/25,UPI/SWIGGY/404237/PAYMENT,demo:family:551,208.11,,"263,332.68"
10/08/25,10/08/25,ATM CASH 274459 CHENNAI,demo:family:601,"3,500.00",,"259,832.68"
11/08/25,11/08/25,POS 9207XXXX1102 SWIGGY BUNDL TECH PUNE,demo:family:473,259.76,,"259,572.92"
11/08/25,11/08/25,UPI/MEGHA8116@YBL/615911/PAYMENT,demo:family:701,750.00,,"258,822.92"
11/08/25,11/08/25,UPI/SWIGGY/178257/PAYMENT,demo:family:735,186.86,,"258,636.06"
12/08/25,12/08/25,ACH-D- CUREFIT HEALTHCARE PVT LTD,demo:family:105,"2,499.00",,"256,137.06"
13/08/25,13/08/25,UPI/UBERINDIA/401079/PAYMENT,demo:family:545,192.62,,"255,944.44"
14/08/25,14/08/25,ATM CASH 171570 CHENNAI,demo:family:314,"7,500.00",,"248,444.44"
15/08/25,15/08/25,UPI/TATAPOWERDL/368885/PAYMENT,demo:family:249,"2,592.14",,"245,852.30"
15/08/25,15/08/25,POS 9207XXXX1102 ZOMATO LTD BENGALURU,demo:family:746,332.16,,"245,520.14"
16/08/25,16/08/25,NACH-ICICI BANK LOAN-6506,demo:family:195,"18,500.00",,"227,020.14"
16/08/25,16/08/25,UPI/ZOMATO/916841/PAYMENT,demo:family:536,307.01,,"226,713.13"
16/08/25,16/08/25,POS 9207XXXX1102 ZOMATO LTD DELHI,demo:family:656,555.85,,"226,157.28"
17/08/25,17/08/25,UPI/UBERINDIA/323554/PAYMENT,demo:family:397,204.90,,"225,952.38"
17/08/25,17/08/25,ACH-D- BHARTI AIRTEL LIMITED,demo:family:87,999.00,,"224,953.38"
18/08/25,18/08/25,UPI/BHARATPETRO/593884/PAYMENT,demo:family:276,"2,710.00",,"222,243.38"
18/08/25,18/08/25,POS 9207XXXX1102 HP PETRO PUMP DELHI,demo:family:315,"1,720.00",,"220,523.38"
18/08/25,18/08/25,POS 9207XXXX1102 UBER INDIA SYSTEMS CHENNAI,demo:family:580,505.92,,"220,017.46"
20/08/25,20/08/25,POS 9207XXXX1102 HP PETRO PUMP CHENNAI,demo:family:280,"1,240.00",,"218,777.46"
20/08/25,20/08/25,ATM CASH 755543 PUNE,demo:family:340,"10,000.00",,"208,777.46"
22/08/25,22/08/25,AUTOPAY CARD PAYMENT 290823,demo:family:231,"62,935.55",,"145,841.91"
22/08/25,22/08/25,UPI/ARJUN2028@OKHDFCBANK/781418/PAYMENT,demo:family:624,600.00,,"145,241.91"
23/08/25,23/08/25,UPI/AMAZONPAY/680678/PAYMENT,demo:family:430,"4,500.00",,"140,741.91"
25/08/25,25/08/25,UPI/SWIGGY/304940/PAYMENT,demo:family:301,336.99,,"140,404.92"
25/08/25,25/08/25,ACH-D- SONY PICTURES NETWORKS INDIA,demo:family:31,299.00,,"140,105.92"
26/08/25,26/08/25,UPI/ZOMATO/922346/PAYMENT,demo:family:419,402.70,,"139,703.22"
29/08/25,29/08/25,ACH-D- BUNDL TECHNOLOGIES PVT LTD,demo:family:123,99.00,,"139,604.22"
29/08/25,29/08/25,POS 9207XXXX1102 ZOMATO LTD PUNE,demo:family:285,256.12,,"139,348.10"
30/08/25,30/08/25,ATM CASH 516485 PUNE,demo:family:530,"10,000.00",,"129,348.10"
30/08/25,30/08/25,POS 9207XXXX1102 SWIGGY BUNDL TECH DELHI,demo:family:761,203.00,,"129,145.10"
31/08/25,31/08/25,UPI/SWIGGY/689903/PAYMENT,demo:family:531,274.05,,"128,871.05"
31/08/25,31/08/25,POS 9207XXXX1102 SWIGGY BUNDL TECH PUNE,demo:family:573,540.44,,"128,330.61"
31/08/25,31/08/25,NEFT-AMAZONSELLER-4598-RTGS,demo:family:693,811.17,,"127,519.44"
01/09/25,01/09/25,SALARY GLOBEX CONSULTING PVT LTD 940316,demo:family:160,,"185,000.00","312,519.44"
01/09/25,01/09/25,UPI/MEGHA4913@YBL/158567/PAYMENT,demo:family:471,600.00,,"311,919.44"
01/09/25,01/09/25,POS 9207XXXX1102 INDIAN OIL HYDERABAD,demo:family:668,"1,930.00",,"309,989.44"
02/09/25,02/09/25,NEFT-VIJAY MEHTA-9288-RENT,demo:family:142,"32,000.00",,"277,989.44"
02/09/25,02/09/25,UPI/ZOMATO/167014/PAYMENT,demo:family:435,425.45,,"277,563.99"
02/09/25,02/09/25,UPI/ARJUN8704@OKHDFCBANK/112656/PAYMENT,demo:family:512,800.00,,"276,763.99"
03/09/25,03/09/25,UPI/MEGHA7302@YBL/608309/PAYMENT,demo:family:617,"1,150.00",,"275,613.99"
05/09/25,05/09/25,POS 9207XXXX1102 SWIGGY BUNDL TECH HYDERABAD,demo:family:263,230.97,,"275,383.02"
05/09/25,05/09/25,POS 9207XXXX1102 UBER INDIA SYSTEMS HYDERABAD,demo:family:275,340.62,,"275,042.40"
05/09/25,05/09/25,UPI/PRIYA3406@OKAXIS/421052/PAYMENT,demo:family:305,400.00,,"274,642.40"
05/09/25,05/09/25,NEFT-ACTFIBER-5488-RTGS,demo:family:70,"1,456.92",,"273,185.48"
06/09/25,06/09/25,ACH-D- SBILOAN HOME EMI 455143,demo:family:178,"42,000.00",,"231,185.48"
07/09/25,07/09/25,ACH-D- KUVERA AXIS BLUECHIP SIP,demo:family:214,"15,000.00",,"216,185.48"
07/09/25,07/09/25,POS 9207XXXX1102 UBER INDIA SYSTEMS DELHI,demo:family:388,216.95,,"215,968.53"
07/09/25,07/09/25,POS 9207XXXX7788 ZEE5.COM MUMBAI,demo:family:50,199.00,,"215,769.53"
08/09/25,08/09/25,UPI/NETFLIX BILLDESK/859275/PAYMENT,demo:family:8,649.00,,"215,120.53"
09/09/25,09/09/25,UPI/SWIGGYUPI/434265/PAY,demo:family:427,578.76,,"214,541.77"
10/09/25,10/09/25,POS 9207XXXX7788 CULT.FIT BENGALURU,demo:family:106,"2,499.00",,"212,042.77"
10/09/25,10/09/25,UPI/SWIGGY/820307/PAYMENT,demo:family:325,409.51,,"211,633.26"
12/09/25,12/09/25,UPI/ARJUN3376@OKHDFCBANK/113054/PAYMENT,demo:family:507,450.00,,"211,183.26"
13/09/25,13/09/25,TATA POWER BILL 399013,demo:family:250,"4,449.56",,"206,733.70"
13/09/25,13/09/25,UPI/MEGHA8836@YBL/342574/PAYMENT,demo:family:443,800.00,,"205,933.70"
14/09/25,14/09/25,UPI/SWIGGY/592184/PAYMENT,demo:family:716,253.86,,"205,679.84"
15/09/25,15/09/25,ACH-D- ICICILOAN CAR EMI 206601,demo:family:196,"18,500.00",,"187,179.84"
15/09/25,15/09/25,UPI/SWIGGYUPI/730555/PAY,demo:family:323,370.73,,"186,809.11"
15/09/25,15/09/25,UPI/PRIYA6746@OKAXIS/556271/PAYMENT,demo:family:437,650.00,,"186,159.11"
16/09/25,16/09/25,POS 9207XXXX1102 UBER INDIA SYSTEMS DELHI,demo:family:777,165.67,,"185,993.44"
18/09/25,18/09/25,UPI/SWIGGYUPI/944223/PAY,demo:family:422,379.86,,"185,613.58"
18/09/25,18/09/25,UPI/SWIGGYUPI/763306/PAY,demo:family:459,280.54,,"185,333.04"
18/09/25,18/09/25,POS 9207XXXX1102 SWIGGY BUNDL TECH BENGALURU,demo:family:634,700.00,,"184,633.04"
18/09/25,18/09/25,POS 9207XXXX7788 AIRTEL.IN GURGAON,demo:family:88,999.00,,"183,634.04"
22/09/25,22/09/25,POS 9207XXXX1102 UBER INDIA SYSTEMS GURGAON,demo:family:376,225.02,,"183,409.02"
22/09/25,22/09/25,POS 9207XXXX1102 IRCTC NEW DELHI,demo:family:379,554.62,,"182,854.40"
22/09/25,22/09/25,POS 9207XXXX1102 UBER INDIA SYSTEMS HYDERABAD,demo:family:546,600.00,,"182,254.40"
22/09/25,22/09/25,IMPS-P2A-989057-ROHIT SHARMA,demo:family:794,550.00,,"181,704.40"
24/09/25,24/09/25,CC PAYMENT AUTOPAY AXIS 3527,demo:family:232,"66,223.11",,"115,481.29"
24/09/25,24/09/25,POS 9207XXXX7788 SONYLIV.COM MUMBAI,demo:family:32,299.00,,"115,182.29"
24/09/25,24/09/25,UPI/SWIGGY/558775/PAYMENT,demo:family:513,584.40,,"114,597.89"
26/09/25,26/09/25,POS 9207XXXX7788 SWIGGY ONE BENGALURU,demo:family:124,99.00,,"114,498.89"
26/09/25,26/09/25,POS 9207XXXX1102 SWIGGY BUNDL TECH BENGALURU,demo:family:461,501.68,,"113,997.21"
27/09/25,27/09/25,POS 9207XXXX1102 UBER INDIA SYSTEMS DELHI,demo:family:444,261.74,,"113,735.47"
30/09/25,30/09/25,POS 9207XXXX1102 UBER INDIA SYSTEMS HYDERABAD,demo:family:558,279.74,,"113,455.73"
02/10/25,02/10/25,IMPS-P2A-742624-VIJAY MEHTA RENT,demo:family:143,"32,000.00",,"81,455.73"
02/10/25,02/10/25,UPI/ACTFIBERNET/409500/PAYMENT,demo:family:71,"1,573.47",,"79,882.26"
03/10/25,03/10/25,NEFT-GLOBEX CONSULTING-9672-SALARY,demo:family:161,,"185,000.00","264,882.26"
03/10/25,03/10/25,EMI SBI HOME LOAN 257257,demo:family:179,"42,000.00",,"222,882.26"
03/10/25,03/10/25,UPI/SWIGGY/438450/PAYMENT,demo:family:783,251.70,,"222,630.56"
04/10/25,04/10/25,UPI/ZEE5SUB/584419/PAYMENT,demo:family:51,199.00,,"222,431.56"
05/10/25,05/10/25,POS 9207XXXX1102 SWIGGY BUNDL TECH PUNE,demo:family:339,390.58,,"222,040.98"
05/10/25,05/10/25,POS 9207XXXX1102 UBER INDIA SYSTEMS BENGALURU,demo:family:383,187.21,,"221,853.77"
06/10/25,06/10/25,NACH-SIP KUVERA-4320-MF,demo:family:215,"15,000.00",,"206,853.77"
07/10/25,07/10/25,UPI/MEGHA7366@YBL/365300/PAYMENT,demo:family:557,"1,050.00",,"205,803.77"
09/10/25,09/10/25,UPI/CULTFIT/934000/PAYMENT,demo:family:107,"2,499.00",,"203,304.77"
09/10/25,09/10/25,UPI/AMAZONPAY/432023/PAYMENT,demo:family:532,"3,208.40",,"200,096.37"
09/10/25,09/10/25,UPI/BHARATPETRO/185932/PAYMENT,demo:family:724,"1,610.00",,"198,486.37"
09/10/25,09/10/25,ACH-D- NETFLIX ENTERTAINMENT SERVICES,demo:family:9,799.00,,"197,687.37"
11/10/25,11/10/25,UPI/UBERINDIA/388675/PAYMENT,demo:family:620,413.30,,"197,274.07"
13/10/25,13/10/25,POS 9207XXXX1102 ZOMATO LTD BENGALURU,demo:family:612,389.85,,"196,884.22"
13/10/25,13/10/25,POS 9207XXXX1102 SWIGGY BUNDL TECH CHENNAI,demo:family:790,205.99,,"196,678.23"
15/10/25,15/10/25,UPI/TATAPOWERDL/639816/PAYMENT,demo:family:251,"5,218.51",,"191,459.72"
16/10/25,16/10/25,NACH-ICICI BANK LOAN-3045,demo:family:197,"18,500.00",,"172,959.72"
16/10/25,16/10/25,UPI/HOTSTARSUB/859433/PAYMENT,demo:family:21,299.00,,"172,660.72"
16/10/25,16/10/25,UPI/UBERINDIA/721686/PAYMENT,demo:family:318,268.90,,"172,391.82"
18/10/25,18/10/25,UPI/SWIGGYUPI/261563/PAY,demo:family:392,249.75,,"172,142.07"
18/10/25,18/10/25,UPI/AIRTELPOSTPAID/384013/PAYMENT,demo:family:89,999.00,,"171,143.07"
19/10/25,19/10/25,UPI/ARJUN7472@OKHDFCBANK/882543/PAYMENT,demo:family:721,"2,000.00",,"169,143.07"
20/10/25,20/10/25,POS 9207XXXX1102 IRCTC NEW DELHI,demo:family:335,972.26,,"168,170.81"
21/10/25,21/10/25,POS 9207XXXX1102 ZOMATO LTD PUNE,demo:family:628,580.46,,"167,590.35"
22/10/25,22/10/25,ATM CASH 684162 BENGALURU,demo:family:312,"5,500.00",,"162,090.35"
22/10/25,22/10/25,POS 9207XXXX1102 UBER INDIA SYSTEMS PUNE,demo:family:438,600.00,,"161,490.35"
22/10/25,22/10/25,UPI/PRIYA5877@OKAXIS/341462/PAYMENT,demo:family:457,550.00,,"160,940.35"
23/10/25,23/10/25,AUTOPAY CARD PAYMENT 881536,demo:family:233,"45,534.66",,"115,405.69"
24/10/25,24/10/25,UPI/SONYLIVSUB/222859/PAYMENT,demo:family:33,299.00,,"115,106.69"
24/10/25,24/10/25,UPI/SWIGGYUPI/529088/PAY,demo:family:488,362.64,,"114,744.05"
25/10/25,25/10/25,UPI/AMAZONPAY/180231/PAYMENT,demo:family:662,"3,615.88",,"111,128.17"
26/10/25,26/10/25,UPI/SWIGGYONE/734683/PAYMENT,demo:family:125,99.00,,"111,029.17"
26/10/25,26/10/25,UPI/SWIGGYUPI/433391/PAY,demo:family:745,283.47,,"110,745.70"
29/10/25,29/10/25,UPI/SWIGGYUPI/243644/PAY,demo:family:348,555.90,,"110,189.80"
31/10/25,31/10/25,SALARY GLOBEX CONSULTING PVT LTD 364811,demo:family:162,,"185,000.00","295,189.80"
02/11/25,02/11/25,NEFT-VIJAY MEHTA-2556-RENT,demo:family:144,"32,000.00",,"263,189.80"
02/11/25,02/11/25,UPI/SWIGGY/834051/PAYMENT,demo:family:440,655.91,,"262,533.89"
02/11/25,02/11/25,ACH-D- ATRIA CONVERGENCE TECHNOLOGIES,demo:family:72,"1,573.47",,"260,960.42"
02/11/25,02/11/25,ATM CASH 815092 PUNE,demo:family:757,"2,000.00",,"258,960.42"
03/11/25,03/11/25,UPI/SWIGGYUPI/133420/PAY,demo:family:439,316.23,,"258,644.19"
04/11/25,04/11/25,ACH-D- ZEE ENTERTAINMENT ENTERPRISES,demo:family:52,199.00,,"258,445.19"
05/11/25,05/11/25,ACH-D- SBILOAN HOME EMI 454592,demo:family:180,"42,000.00",,"216,445.19"
05/11/25,05/11/25,UPI/SWIGGYUPI/547598/PAY,demo:family:683,336.72,,"216,108.47"
07/11/25,07/11/25,NEFT-NETFLIXENT-2464-RTGS,demo:family:10,799.00,,"215,309.47"
07/11/25,07/11/25,UPI/SWIGGY/591476/PAYMENT,demo:family:310,354.39,,"214,955.08"
07/11/25,07/11/25,UPI/UBERINDIA/680153/PAYMENT,demo:family:401,192.59,,"214,762.49"
08/11/25,08/11/25,UPI/SWIGGY/138763/PAYMENT,demo:family:776,245.28,,"214,517.21"
09/11/25,09/11/25,POS 9207XXXX1102 AMAZON.IN DELHI,demo:family:635,"4,500.00",,"210,017.21"
09/11/25,09/11/25,UPI/PRIYA4614@OKAXIS/354098/PAYMENT,demo:family:681,450.00,,"209,567.21"
09/11/25,09/11/25,ATM CASH 121421 GURGAON,demo:family:694,"2,500.00",,"207,067.21"
10/11/25,10/11/25,ACH-D- KUVERA AXIS BLUECHIP SIP,demo:family:216,"15,000.00",,"192,067.21"
10/11/25,10/11/25,POS 9207XXXX1102 UBER INDIA SYSTEMS MUMBAI,demo:family:417,157.39,,"191,909.82"
10/11/25,10/11/25,UPI/PRIYA2338@OKAXIS/345636/PAYMENT,demo:family:492,550.00,,"191,359.82"
11/11/25,11/11/25,ACH-D- CUREFIT HEALTHCARE PVT LTD,demo:family:108,"2,499.00",,"188,860.82"
11/11/25,11/11/25,ATM WDL HYDERABAD 398322,demo:family:751,"4,500.00",,"184,360.82"
13/11/25,13/11/25,TATA POWER BILL 828591,demo:family:252,"4,841.86",,"179,518.96"
15/11/25,15/11/25,UPI/MEGHA5509@YBL/587079/PAYMENT,demo:family:352,700.00,,"178,818.96"
15/11/25,15/11/25,POS 9207XXXX1102 SWIGGY BUNDL TECH DELHI,demo:family:784,626.65,,"178,192.31"
15/11/25,15/11/25,POS 9207XXXX1102 UBER INDIA SYSTEMS HYDERABAD,demo:family:789,199.22,,"177,993.09"
16/11/25,16/11/25,ACH-D- ICICILOAN CAR EMI 431795,demo:family:198,"18,500.00",,"159,493.09"
